Schulnummer;Kurzbezeichnung;Bezirksregierung;Kreis;Gemeinde;Sozialindexstufe
192090;Kreuzau, Gym Am Wassergarten;BR Köln;Kreis Düren;Kreuzau;1
192119;Bergheim, GE Herbergerstr.;BR Köln;Rhein-Erft-Kreis;Bergheim;6
192132;Paderborn, GE Friedrich-Spee;BR Detmold;Kreis Paderborn;Paderborn;5
192144;Nordkirchen, GE Johann-Conrad-Schlaun;BR Münster;Kreis Coesfeld;Nordkirchen;1
192156;Borken, RS Maria-Sibylla-Merian;BR Münster;Kreis Borken;Borken;2
192168;Holzwickede, Gym Clara-Schumann;BR Arnsberg;Kreis Unna;Holzwickede;2
192170;Lübbecke, GG Regenbogen;BR Detmold;Kreis Minden-Lübbecke;Lübbecke;4
192193;Duisburg, GE Lise-Meitner;BR Düsseldorf;Stadt Duisburg;Duisburg;5
192211;Duisburg, GE Aletta-Haniel-Gesamtschule;BR Düsseldorf;Stadt Duisburg;Duisburg;6
192223;Herten, RS Willy-Brandt-Schule;BR Münster;Kreis Recklinghausen;Herten;6
192272;Tönisvorst, GG St. Tönis Hülser Straße;BR Düsseldorf;Kreis Viersen;Tönisvorst;3
192296;Dortmund, GG Kleine Kielstraße;BR Arnsberg;Stadt Dortmund;Dortmund;9
192302;Velbert, GG Mitte;BR Düsseldorf;Kreis Mettmann;Velbert;5
192326;Telgte, Gym Maria-Sibylla-Merian;BR Münster;Kreis Warendorf;Telgte;1
192340;Nottuln, KG Astrid-Lindgren-Schule;BR Münster;Kreis Coesfeld;Nottuln;3
192399;Lübbecke, GG Astrid-Lindgren;BR Detmold;Kreis Minden-Lübbecke;Lübbecke;3
192405;Duisburg, GE Herbert-Grillo;BR Düsseldorf;Stadt Duisburg;Duisburg;9
192429;Soest, GG Astrid-Lindgren-Schule;BR Arnsberg;Kreis Soest;Soest;8
192491;Rahden, Gym Freiherr-vom-Stein-Str.;BR Detmold;Kreis Minden-Lübbecke;Rahden (Westf.);1
192600;Horn-Bad Meinberg, Gym Südholzweg;BR Detmold;Kreis Lippe;Horn-Bad Meinberg;2
192624;Lemgo, GE Karla-Raveh;BR Detmold;Kreis Lippe;Lemgo;2
192650;Harsewinkel, GG Löwenzahnschule;BR Detmold;Kreis Gütersloh;Harsewinkel;3
192661;Enger, RS Ringstr.;BR Detmold;Kreis Herford;Enger;1
192673;Iserlohn, GG Auf der Emst;BR Arnsberg;Märkischen Kreis;Iserlohn;3
192685;Porta Westfalica, GE Bruchstr.;BR Detmold;Kreis Minden-Lübbecke;Porta Westfalica;4
192715;Gütersloh, GG Heidewald;BR Detmold;Kreis Gütersloh;Gütersloh;3
192739;Borgholzhausen, GE Peter-A.-Böckstiegel;BR Detmold;Kreis Gütersloh;Borgholzhausen;2
192740;Paderborn, GG Kaukenberg;BR Detmold;Kreis Paderborn;Paderborn;7
192752;Stadtlohn, Gym Geschwister-Scholl;BR Münster;Kreis Borken;Stadtlohn;1
192776;Soest, GE Hannah-Arendt;BR Arnsberg;Kreis Soest;Soest;4
192806;Wuppertal, GE Barmen;BR Düsseldorf;Stadt Wuppertal;Wuppertal;6
192818;Radevormwald, GG Stadt;BR Köln;Oberbergischen Kreis;Radevormwald;4
192820;Dortmund, GE Martin-Luther-King;BR Arnsberg;Stadt Dortmund;Dortmund;7
192831;Augustdorf, RS Akazienstr.;BR Detmold;Kreis Lippe;Augustdorf;2
192867;Leichlingen, GG Bennert;BR Köln;Rheinisch-Bergischen Kreis;Leichlingen (Rhld.);1
192879;Essen, GG am Wasserturm;BR Düsseldorf;Stadt Essen;Essen;9
192880;Kerpen, GG Rathausschule;BR Köln;Rhein-Erft-Kreis;Kerpen;4
192892;Essen, GG Emscherschule;BR Düsseldorf;Stadt Essen;Essen;6
193010;Recklinghausen, RS Bernard Overberg;BR Münster;Kreis Recklinghausen;Recklinghausen;6
193033;Moers, GE Hermann-Runge;BR Düsseldorf;Kreis Wesel;Moers;3
193070;Ostbevern, KG Franz-von-Assisi;BR Münster;Kreis Warendorf;Ostbevern;3
193082;Krefeld, GG Regenbogen;BR Düsseldorf;Stadt Krefeld;Krefeld;7
193112;Menden, GG Anne-Frank-Schule;BR Arnsberg;Märkischen Kreis;Menden (Sauerland);9
193136;Bielefeld, GG Am Waldschlösschen;BR Detmold;Stadt Bielefeld;Bielefeld;3
193148;Dülmen, GG Dernekamp;BR Münster;Kreis Coesfeld;Dülmen;2
193150;Gummersbach, RS Steinberg;BR Köln;Oberbergischen Kreis;Gummersbach;2
193161;Lüdenscheid, GG Erwin-Welke-Schule;BR Arnsberg;Märkischen Kreis;Lüdenscheid;3
193173;Herzogenrath, GG Dietrich-Bonhoeffer;BR Köln;Städteregion Aachen;Herzogenrath;4
193197;Steinhagen, GG Laukshof;BR Detmold;Kreis Gütersloh;Steinhagen;4
193227;Brühl, GE Otto-Wels-Str.;BR Köln;Rhein-Erft-Kreis;Brühl;4
193240;Hennef, GE Hennef-Meiersheide;BR Köln;Rhein-Sieg-Kreis;Hennef (Sieg);2
193252;Duisburg, GE Globus am Dellplatz;BR Düsseldorf;Stadt Duisburg;Duisburg;9
193306;Tönisvorst, GG Corneliusstr.;BR Düsseldorf;Kreis Viersen;Tönisvorst;3
193355;Mönchengladbach, GE Rheydt-Mülfort;BR Düsseldorf;Stadt Mönchengladbach;Mönchengladbach;6
193367;Bergisch Gladbach, GG Paffrath;BR Köln;Rheinisch-Bergischen Kreis;Bergisch Gladbach;4
193379;Oberhausen, GE Weierheide;BR Düsseldorf;Stadt Oberhausen;Oberhausen;4
193410;Kleve, RS Karl Kisters;BR Düsseldorf;Kreis Kleve;Kleve;5
193422;Schloß Holte-Stukenbrock, GG Pollhans;BR Detmold;Kreis Gütersloh;Schloss Holte-Stukenbrock;4
193458;Aachen, GE Maria-Montessori;BR Köln;Städteregion Aachen;Aachen;6
193483;Werl, KG Norbertschule;BR Arnsberg;Kreis Soest;Werl;5
193495;Bielefeld, GE Rosenhöhe;BR Detmold;Stadt Bielefeld;Bielefeld;7
193501;Essen, GE Holsterhausen;BR Düsseldorf;Stadt Essen;Essen;5
193513;Lindlar, Gym Voßbrucher Str.;BR Köln;Oberbergischen Kreis;Lindlar;1
193525;Kerpen, GG Türnich;BR Köln;Rhein-Erft-Kreis;Kerpen;4
193537;Paderborn, RS Lise-Meitner;BR Detmold;Kreis Paderborn;Paderborn;2
193549;Windeck, GG Bodenberg-Schule;BR Köln;Rhein-Sieg-Kreis;Windeck;1
193550;Willich, Gym Lise-Meitner;BR Düsseldorf;Kreis Viersen;Willich;1
193574;Meinerzhagen, GG Am Kohlberg;BR Arnsberg;Märkischen Kreis;Meinerzhagen;4
193586;Goch, GE Mittelkreis;BR Düsseldorf;Kreis Kleve;Goch;2
193598;Burbach, GG (Verb.) Hickengrund;BR Arnsberg;Kreis Siegen-Wittgenstein;Burbach;3
193630;Gütersloh, GE Janusz-Korczak;BR Detmold;Kreis Gütersloh;Gütersloh;3
193641;Dortmund, GE Europaschule;BR Arnsberg;Stadt Dortmund;Dortmund;4
193665;Dülmen, Gym Annette-von-Droste-Hülshoff;BR Münster;Kreis Coesfeld;Dülmen;1
193689;Steinfurt, GG Heinrich-Neuy;BR Münster;Kreis Steinfurt;Steinfurt;3
193719;Duisburg, RS Fahrn;BR Düsseldorf;Stadt Duisburg;Duisburg;5
193720;Schloß Holte-Stukenbrock,GG Verb.Graut/E;BR Detmold;Kreis Gütersloh;Schloss Holte-Stukenbrock;1
193744;Hünxe, GE In den Elsen;BR Düsseldorf;Kreis Wesel;Hünxe;1
193770;Düsseldorf, RS Georg-Schulhoff;BR Düsseldorf;Stadt Düsseldorf;Düsseldorf;3
193781;Euskirchen, GG Weststadt;BR Köln;Kreis Euskirchen;Euskirchen;5
193793;Delbrück, KG St. Marien-Schule;BR Detmold;Kreis Paderborn;Delbrück;3
193811;Bonn, GE Bertolt-Brecht-Gesamtschule;BR Köln;Stadt Bonn;Bonn;6
193835;Mechernich, GG Mechernich-Satzvey;BR Köln;Kreis Euskirchen;Mechernich;1
193847;Münster, GG Mosaik-Schule;BR Münster;Stadt Münster;Münster;4
193872;Bad Oeynhausen, GE Europaschule;BR Detmold;Kreis Minden-Lübbecke;Bad Oeynhausen;5
193914;Jüchen, Gym Jüchen;BR Düsseldorf;Rhein-Kreis Neuss;Jüchen;2
193938;Dortmund, RS Albert-Einstein;BR Arnsberg;Stadt Dortmund;Dortmund;5
193951;Geldern, RS An der Fleuth;BR Düsseldorf;Kreis Kleve;Geldern;2
193963;Kalkar, RS Kalkar;BR Düsseldorf;Kreis Kleve;Kalkar;2
193975;Aachen, GG Brander Feld;BR Köln;Städteregion Aachen;Aachen;4
193987;Troisdorf, GG Sternenschule;BR Köln;Rhein-Sieg-Kreis;Troisdorf;2
194025;Delbrück, Gym Marktstr.;BR Detmold;Kreis Paderborn;Delbrück;2
194049;Lage, GG Hardissen;BR Detmold;Kreis Lippe;Lage;4
194050;Bad Münstereifel, RS Trierer Str.;BR Köln;Kreis Euskirchen;Bad Münstereifel;2
194062;Büren, GG Lindenhof;BR Detmold;Kreis Paderborn;Büren;2
194086;Willich, GG Plutoweg;BR Düsseldorf;Kreis Viersen;Willich;3
194098;Hennef, GG Siegtal;BR Köln;Rhein-Sieg-Kreis;Hennef (Sieg);2
194130;Bönen, Gym Marie-Curie;BR Arnsberg;Kreis Unna;Bönen;2
194141;Witten, RS Helene-Lohmann-Realschule;BR Arnsberg;Ennepe-Ruhr-Kreis;Witten;3
194153;Alsdorf, RS Marienschule;BR Köln;Städteregion Aachen;Alsdorf;3
194177;Hamm, RS Konrad-Adenauer-Realschule;BR Arnsberg;Stadt Hamm;Hamm;1
194189;Sassenberg, KG St.-Nikolaus;BR Münster;Kreis Warendorf;Sassenberg;2
194219;Steinhagen, Gym Am Cronsbach;BR Detmold;Kreis Gütersloh;Steinhagen;1
194232;Bornheim, Gym Alexander-von-Humboldt;BR Köln;Rhein-Sieg-Kreis;Bornheim;2
194244;Bocholt, GG Annette-von-Droste-Hülshoff;BR Münster;Kreis Borken;Bocholt;5
194256;Schloß Holte-Stukenbrock, Gym Holter Str;BR Detmold;Kreis Gütersloh;Schloss Holte-Stukenbrock;1
194268;Münster, GH Coerde;BR Münster;Stadt Münster;Münster;8
194293;Neuss, RS Rita-Süssmuth-Realschule;BR Düsseldorf;Rhein-Kreis Neuss;Neuss;3
194311;Borchen, KG Am Sonnenberg;BR Detmold;Kreis Paderborn;Borchen;1
194438;Weeze, KG Marienwasser;BR Düsseldorf;Kreis Kleve;Weeze;5
194451;Bottrop, RS August-Everding;BR Münster;Stadt Bottrop;Bottrop;3
194487;Kamen, GE Gutenbergstraße;BR Arnsberg;Kreis Unna;Kamen;4
194530;Hagen, RS Halden;BR Arnsberg;Stadt Hagen;Hagen;4
194566;Kamen, GH Schule am Koppelteich;BR Arnsberg;Kreis Unna;Kamen;8
194578;Kamen, RS Fridtjof-Nansen;BR Arnsberg;Kreis Unna;Kamen;4
194657;Olpe, KG Auf dem Gallenberg;BR Arnsberg;Kreis Olpe;Olpe;2
194670;Arnsberg, Gym Franz-Stock;BR Arnsberg;Hochsauerlandkreis;Arnsberg;2
194682;Zülpich, RS Karl-von-Lutzenberger;BR Köln;Kreis Euskirchen;Zülpich;1
194694;Warstein, GG Westerberg;BR Arnsberg;Kreis Soest;Warstein;3
194839;Hilchenbach, RS Carl-Kraemer;BR Arnsberg;Kreis Siegen-Wittgenstein;Hilchenbach;2
194864;Mönchengladbach, GE Hans-Jonas Neuwerk;BR Düsseldorf;Stadt Mönchengladbach;Mönchengladbach;6
194876;Lindlar, GG West;BR Köln;Oberbergischen Kreis;Lindlar;3
194888;Neukirchen-Vluyn,GG Fried.-Hundertwasser;BR Düsseldorf;Kreis Wesel;Neukirchen-Vluyn;1
194906;Essen, RS Essen-Überruhr;BR Düsseldorf;Stadt Essen;Essen;3
194918;Krefeld, GG (Verb.) Krähenfeld;BR Düsseldorf;Stadt Krefeld;Krefeld;6
194967;Dormagen, GG Friedrich-von-Saarwerden;BR Düsseldorf;Rhein-Kreis Neuss;Dormagen;2
195029;Neunkirchen-Seel., GG Wolperath-Schönau;BR Köln;Rhein-Sieg-Kreis;Neunkirchen-Seelscheid;2
195078;Monheim, GG am Lerchenweg;BR Düsseldorf;Kreis Mettmann;Monheim am Rhein;5
195200;Tönisvorst, GG Vorst;BR Düsseldorf;Kreis Viersen;Tönisvorst;1
195236;Essen, GG Regenbogenschule;BR Düsseldorf;Stadt Essen;Essen;6
195250;Köln, GG Olympia-Schule;BR Köln;Stadt Köln;Köln;4
195261;Ennigerloh, GG (Verb.) Mosaikschule;BR Münster;Kreis Warendorf;Ennigerloh;3
195340;Neuss, GG Kyburg;BR Düsseldorf;Rhein-Kreis Neuss;Neuss;6
195467;Essen, GG Sternschule;BR Düsseldorf;Stadt Essen;Essen;6
195546;Gelsenkirchen, GG Sternschule;BR Münster;Stadt Gelsenkirchen;Gelsenkirchen;8
195558;Gelsenkirchen, GG Georgstraße;BR Münster;Stadt Gelsenkirchen;Gelsenkirchen;7
195560;Espelkamp, GG (Verb.) Espelkamp;BR Detmold;Kreis Minden-Lübbecke;Espelkamp;2
195650;Morsbach, GG (Verb.) Amitola;BR Köln;Oberbergischen Kreis;Morsbach;2
195686;Rietberg, GG Emsschule;BR Detmold;Kreis Gütersloh;Rietberg;3
195704;Hemer, GE Europaschule am Friedenspark;BR Arnsberg;Märkischen Kreis;Hemer;3
195728;Bonn, GE Marie-Kahle-Gesamtschule;BR Köln;Stadt Bonn;Bonn;4
195832;Marl, Gym Alb. Schweitzer/Geschw. Scholl;BR Münster;Kreis Recklinghausen;Marl;4
195911;Bad Salzuflen, GE Schulzentrum Aspe;BR Detmold;Kreis Lippe;Bad Salzuflen;5
195947;Bochum, Gym Neues Gymnasium;BR Arnsberg;Stadt Bochum;Bochum;2
195959;Köln, GE Carl-von-Ossietzky;BR Köln;Stadt Köln;Köln;4
195960;Lippstadt, GE Ulmenstraße;BR Arnsberg;Kreis Soest;Lippstadt;3
196034;Steinheim, GG Hospitalstraße;BR Detmold;Kreis Höxter;Steinheim;3
196174;Neuss, GE Nordstadt;BR Düsseldorf;Rhein-Kreis Neuss;Neuss;8
196186;Mönchengladbach, GE Theo-Hespers;BR Düsseldorf;Stadt Mönchengladbach;Mönchengladbach;6
196228;Hückelhoven, GE Leonardo da Vinci;BR Köln;Kreis Heinsberg;Hückelhoven;4
196241;Viersen, GG Rahser;BR Düsseldorf;Kreis Viersen;Viersen;4
196289;Bonn, GE BONNS FÜNFTE;BR Köln;Stadt Bonn;Bonn;4
196290;Aachen, GE Sandkaulstraße;BR Köln;Städteregion Aachen;Aachen;5
196423;Sankt Augustin, GE Fritz-Bauer;BR Köln;Rhein-Sieg-Kreis;Sankt Augustin;4
196435;Bochum, GG Wilbergschule;BR Arnsberg;Stadt Bochum;Bochum;5
196447;Bochum, GG Gertrudisschule;BR Arnsberg;Stadt Bochum;Bochum;8
196484;Salzkotten, GE Upsprunger Straße;BR Detmold;Kreis Paderborn;Salzkotten;2
196540;Herne, GG am Jürgens Hof;BR Arnsberg;Stadt Herne;Herne;6
196551;Essen, GG Haarzopf;BR Düsseldorf;Stadt Essen;Essen;2
196563;Essen, GG Überruhr;BR Düsseldorf;Stadt Essen;Essen;4
196642;Grefrath, GG Burgweg;BR Düsseldorf;Kreis Viersen;Grefrath;2
196654;Greven, GE Teichstraße;BR Münster;Kreis Steinfurt;Greven;4
196666;Ibbenbüren, GE Erna-de-Vries;BR Münster;Kreis Steinfurt;Ibbenbüren;3
196680;Wesel, GG Innenstadt;BR Düsseldorf;Kreis Wesel;Wesel;7
196691;Wesel, GG Feldmark;BR Düsseldorf;Kreis Wesel;Wesel;5
196708;Eitorf, SK Schule an der Sieg;BR Köln;Rhein-Sieg-Kreis;Eitorf;5
196710;Troisdorf, GE Gertrud-Koch;BR Köln;Rhein-Sieg-Kreis;Troisdorf;4
196721;Stolberg, GE Sperberweg;BR Köln;Städteregion Aachen;Stolberg (Rhld.);5
196745;Gangelt, GE Gangelt/Selfkant;BR Köln;Kreis Heinsberg;Gangelt;2
196757;Kleve, GE am Forstgarten;BR Düsseldorf;Kreis Kleve;Kleve;5
196770;Straelen, SK Fontanestraße;BR Düsseldorf;Kreis Kleve;Straelen;2
196794;Willich, GE Leonardo-da-Vinci;BR Düsseldorf;Kreis Viersen;Willich;3
196800;Kamp-Lintfort, SK Europaschule;BR Düsseldorf;Kreis Wesel;Kamp-Lintfort;5
196812;Lübbecke, SK Stadtschule;BR Detmold;Kreis Minden-Lübbecke;Lübbecke;3
196824;Harsewinkel, GE Tecklenburger Weg;BR Detmold;Kreis Gütersloh;Harsewinkel;3
196836;Alpen, SK Fürst-Bentheim-Straße;BR Düsseldorf;Kreis Wesel;Alpen;2
196848;Vlotho, SK Weser-Sekundarschule;BR Detmold;Kreis Herford;Vlotho;3
196850;Extertal, SK Nordlippe;BR Detmold;Kreis Lippe;Extertal;4
196861;Paderborn, GE Heinz-Nixdorf-Gesamtschule;BR Detmold;Kreis Paderborn;Paderborn;5
196873;Borchen, SK Schule an der Altenau;BR Detmold;Kreis Paderborn;Borchen;2
196885;Herzebrock-Clarholz, GE Von-Zumbusch;BR Detmold;Kreis Gütersloh;Herzebrock-Clarholz;3
196915;Ennigerloh, GE Rosa Parks;BR Münster;Kreis Warendorf;Ennigerloh;4
196927;Oerlinghausen, SK Heinz-Sielmann-Schule;BR Detmold;Kreis Lippe;Oerlinghausen;3
196940;Münster, GE Jüdefelderstraße;BR Münster;Stadt Münster;Münster;3
196976;Anröchte, SK Anröchte/Erwitte;BR Arnsberg;Kreis Soest;Anröchte;3
196988;Attendorn, SK Hanseschule;BR Arnsberg;Kreis Olpe;Attendorn;4
197014;Netphen, SK Anita-Ruth-Faber;BR Arnsberg;Kreis Siegen-Wittgenstein;Netphen;3
197026;Wetter, SK Schule am See;BR Arnsberg;Ennepe-Ruhr-Kreis;Wetter (Ruhr);4
197038;Werl, SK Kucklermühlenweg;BR Arnsberg;Kreis Soest;Werl;5
197051;Wickede, SK Wickede (Ruhr);BR Arnsberg;Kreis Soest;Wickede (Ruhr);3
197063;Nachrodt-Wiblingwerde, SK Lenneschule;BR Arnsberg;Märkischen Kreis;Nachrodt-Wiblingwerde;4
197105;Bochum, SK Nelson-Mandela-Schule;BR Arnsberg;Stadt Bochum;Bochum;6
197117;Bochum, SK Rupert-Neudeck-Schule;BR Arnsberg;Stadt Bochum;Bochum;5
197129;Olsberg, SK Olsberg-Bestwig;BR Arnsberg;Hochsauerlandkreis;Olsberg;3
197130;Werne, SK Marga-Spiegel-Sekundarschule;BR Arnsberg;Kreis Unna;Werne;4
197142;Finnentrop, GE Bigge-Lenne;BR Arnsberg;Kreis Olpe;Finnentrop;3
197154;Warendorf, GE Weiße Rose;BR Münster;Kreis Warendorf;Warendorf;3
197178;Drensteinfurt, SK Sendenhorster Straße;BR Münster;Kreis Warendorf;Drensteinfurt;3
197180;Sassenberg, SK Im Herxfeld;BR Münster;Kreis Warendorf;Sassenberg;3
197208;Herten, SK Martin-Luther-Schule;BR Münster;Kreis Recklinghausen;Herten;6
197210;Gelsenkirchen, SK Hassel;BR Münster;Stadt Gelsenkirchen;Gelsenkirchen;6
197221;Windeck, GE Hurster Straße;BR Köln;Rhein-Sieg-Kreis;Windeck;3
197233;Overath, SK Leonardo-da-Vinci-Schule;BR Köln;Rheinisch-Bergischen Kreis;Overath;3
197245;Kreuzau, SK Schulstraße;BR Köln;Kreis Düren;Kreuzau;3
197257;Jülich, SK Linnicher Str.;BR Köln;Kreis Düren;Jülich;3
197282;Nümbrecht, SK Mateh-Yehuda-Straße;BR Köln;Oberbergischen Kreis;Nümbrecht;3
197300;Engelskirchen, SK im Walbachtal;BR Köln;Oberbergischen Kreis;Engelskirchen;3
197312;Menden, GE Windthorststraße;BR Arnsberg;Märkischen Kreis;Menden (Sauerland);4
197348;Herzogenrath, GE Maria-Sibylla-Merian;BR Köln;Städteregion Aachen;Herzogenrath;3
197350;Much, GE Schulstraße;BR Köln;Rhein-Sieg-Kreis;Much;2
197373;Gladbeck, GG Wittringer Schule;BR Münster;Kreis Recklinghausen;Gladbeck;7
197397;Wuppertal, GE Uellendahl-Katernberg;BR Düsseldorf;Stadt Wuppertal;Wuppertal;6
197440;Kleve, GG An den Linden;BR Düsseldorf;Kreis Kleve;Kleve;7
197464;Oberhausen, GG Am Siedlerweg;BR Düsseldorf;Stadt Oberhausen;Oberhausen;6
197476;Oberhausen, GG Wunderschule;BR Düsseldorf;Stadt Oberhausen;Oberhausen;5
197490;Bad Lippspringe, GE an der Lippequelle;BR Detmold;Kreis Paderborn;Bad Lippspringe;5
197518;Köln, GG Mommsenstraße;BR Köln;Stadt Köln;Köln;1
197580;Hilden, SK Marie-Colinet;BR Düsseldorf;Kreis Mettmann;Hilden;6
197609;Warburg, SK Erd-Charta-Schule;BR Detmold;Kreis Höxter;Warburg;2
197622;Rheda-Wiedenbrück, GE Moritz-Fontaine;BR Detmold;Kreis Gütersloh;Rheda-Wiedenbrück;5
197634;Rietberg, GE Richard-von-Weizsäcker;BR Detmold;Kreis Gütersloh;Rietberg;3
197658;Verl, GE St.-Anna-Straße;BR Detmold;Kreis Gütersloh;Verl;2
197660;Bad Wünnenberg,SK Profilsch. Fürstenberg;BR Detmold;Kreis Paderborn;Bad Wünnenberg;1
197683;Hörstel, GE Harkenberg;BR Münster;Kreis Steinfurt;Hörstel;2
197695;Bad Driburg, GE Geschwister-Scholl-Str.;BR Detmold;Kreis Höxter;Bad Driburg;4
197701;Simmerath, SK Walter-Bachmann-Straße;BR Köln;Städteregion Aachen;Simmerath;2
197725;Wiehl, SK Weierhofweg;BR Köln;Oberbergischen Kreis;Wiehl;2
197737;Hennef, GE Hennef-West;BR Köln;Rhein-Sieg-Kreis;Hennef (Sieg);3
197749;Königswinter, GE Petersberg;BR Köln;Rhein-Sieg-Kreis;Königswinter;3
197750;Neunkirchen-Seel., GE Rathausstraße;BR Köln;Rhein-Sieg-Kreis;Neunkirchen-Seelscheid;3
197762;Siegburg, GE am Michaelsbeg;BR Köln;Rhein-Sieg-Kreis;Siegburg;6
197774;Blankenheim, GE Eifel;BR Köln;Kreis Euskirchen;Blankenheim;2
197786;Horn-Bad Meinberg, SK Südholzweg;BR Detmold;Kreis Lippe;Horn-Bad Meinberg;5
197798;Rhede, GE Büssingstraße;BR Münster;Kreis Borken;Rhede;2
197804;Grefrath, SK Schule an der Dorenburg;BR Düsseldorf;Kreis Viersen;Grefrath;2
197816;Ahaus, GE Irena-Sendler;BR Münster;Kreis Borken;Ahaus;2
197865;Odenthal, RS Bergisch Gladbacher Straße;BR Köln;Rheinisch-Bergischen Kreis;Odenthal;1
197877;Bergisch Gladbach, GE Nelson-Mandela;BR Köln;Rheinisch-Bergischen Kreis;Bergisch Gladbach;6
197890;Brakel, GE Am Bahndamm;BR Detmold;Kreis Höxter;Brakel;2
197907;Langenfeld, GE Prismaschule;BR Düsseldorf;Kreis Mettmann;Langenfeld (Rhld.);4
197932;Preußisch Oldendorf, SK Offelter Weg;BR Detmold;Kreis Minden-Lübbecke;Preußisch Oldendorf;2
197944;Telgte, SK an der Marienlinde;BR Münster;Kreis Warendorf;Telgte;3
197968;Solingen, SK Central;BR Düsseldorf;Stadt Solingen;Solingen;7
197981;Wülfrath, SK Schule am Berg;BR Düsseldorf;Kreis Mettmann;Wülfrath;4
197993;Petershagen, SK Bultweg;BR Detmold;Kreis Minden-Lübbecke;Petershagen;2
198006;Wenden, GE Peter-Dassis-Ring;BR Arnsberg;Kreis Olpe;Wenden;2
198018;Arnsberg, SK am Eichholz;BR Arnsberg;Hochsauerlandkreis;Arnsberg;5
198020;Arnsberg, SK Agnes-Wenke-Schule;BR Arnsberg;Hochsauerlandkreis;Arnsberg;5
198043;Ennepetal, SK Amselweg;BR Arnsberg;Ennepe-Ruhr-Kreis;Ennepetal;5
198067;Geseke, SK Auf den Strickern;BR Arnsberg;Kreis Soest;Geseke;3
198080;Meinerzhagen,SK Rothensteinschule;BR Arnsberg;Märkischen Kreis;Meinerzhagen;4
198092;Olpe, SK Quellenweg;BR Arnsberg;Kreis Olpe;Olpe;2
198110;Freudenberg, GE Esther-Bejarano;BR Arnsberg;Kreis Siegen-Wittgenstein;Freudenberg;2
198122;Remscheid, SK Nelson-Mandela-Schule;BR Düsseldorf;Stadt Remscheid;Remscheid;5
198146;Grevenbroich, GE Wilhelm-von-Humboldt;BR Düsseldorf;Rhein-Kreis Neuss;Grevenbroich;4
198158;Hamminkeln, GE Diersfordter Straße;BR Düsseldorf;Kreis Wesel;Hamminkeln;2
198160;Kaarst, GE Emmy-Noether;BR Düsseldorf;Rhein-Kreis Neuss;Kaarst;3
198171;Gescher, GE Borkener Damm;BR Münster;Kreis Borken;Gescher;2
198195;Wadersloh, SK Winkelstraße;BR Münster;Kreis Warendorf;Wadersloh;2
198201;Oelde, GE Bultstr.;BR Münster;Kreis Warendorf;Oelde;3
198213;Xanten, GE Willi-Fährmann-Gesamtschule;BR Düsseldorf;Kreis Wesel;Xanten;3
198225;Beckum, SK Windmühlenstraße;BR Münster;Kreis Warendorf;Beckum;5
198237;Borken, GE Jodocus Nünning;BR Münster;Kreis Borken;Borken;2
198249;Lage, SK Friedrichstraße;BR Detmold;Kreis Lippe;Lage;5
198250;Lügde, SK Johannes-Gigas-Schule;BR Detmold;Kreis Lippe;Lügde;3
198262;Krefeld, GE Uerdingen;BR Düsseldorf;Stadt Krefeld;Krefeld;5
198274;Vreden, SK an der Berkel;BR Münster;Kreis Borken;Vreden;2
198286;Reken, SK Hohe Mark;BR Münster;Kreis Borken;Reken;2
198298;Bocholt, GE Rheinstraße;BR Münster;Kreis Borken;Bocholt;3
198304;Rheine, SK Nelson-Mandela-Schule;BR Münster;Kreis Steinfurt;Rheine;6
198316;Rheine, SK Alexander-von-Humboldt-Schule;BR Münster;Kreis Steinfurt;Rheine;3
198330;Rosendahl, SK Paulus van Husen;BR Münster;Kreis Coesfeld;Rosendahl;3
198365;Castrop-Rauxel, SK Sekundarschule Süd;BR Münster;Kreis Recklinghausen;Castrop-Rauxel;6
198419;Euskirchen, GG Nordstadt;BR Köln;Kreis Euskirchen;Euskirchen;7
198420;Minden, PS Olafstraße;BR Detmold;Kreis Minden-Lübbecke;Minden;6
198493;Gummersbach, Gym Städt. Lindengymnasium;BR Köln;Oberbergischen Kreis;Gummersbach;2
198511;Viersen, PS Kettelerstraße;BR Düsseldorf;Kreis Viersen;Viersen;3
198547;Beverungen, SK im Dreiländereck;BR Detmold;Kreis Höxter;Beverungen;3
198560;Köln, GG Köln-Nippes;BR Köln;Stadt Köln;Köln;3
198572;Mülheim an der Ruhr, GG Brüder-Grimm;BR Düsseldorf;Stadt Mülheim a.d.Ruhr;Mülheim a.d.Ruhr;7
198602;Münster, PS Hogenbergstraße;BR Münster;Stadt Münster;Münster;5
198626;Titz, PS Schulstraße;BR Köln;Kreis Düren;Titz;2
198638;Schalksmühle, PS Löh;BR Arnsberg;Märkischen Kreis;Schalksmühle;3
198651;Höxter, SK Im Flor;BR Detmold;Kreis Höxter;Höxter;4
198675;Hürth, GE Sudetenstraße;BR Köln;Rhein-Erft-Kreis;Hürth;4
198699;Schloß Holte-Stukenbrock, GE Jahnstraße;BR Detmold;Kreis Gütersloh;Schloss Holte-Stukenbrock;2
198705;Delbrück, GE Driftweg;BR Detmold;Kreis Paderborn;Delbrück;2
198717;Solingen, GE Höhscheid;BR Düsseldorf;Stadt Solingen;Solingen;7
198729;Kempen, GE Wachtendonker Straße;BR Düsseldorf;Kreis Viersen;Kempen;2
